date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20180110.0,2.0,5.0,42.0,8.0,5.0,9/5/7/8/9/1,nan,DR RACE,T284,A Badel,nan,12.0,D E Ferraris,55,+12,1056.0,+7,1.10.39,6.0,-,1238160.0,1,TT,Super Enriched Syndicate,Dr Fong,Sommerflora,PP,128.0,TURF - B Course,1200M,4,9,5,7,8,9,1,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2,1.0,1.0,0.22950819672131148,0.2564102564102564,3.5
20180110.0,2.0,8.0,6.6,7.0,8.0,9/2/4/8/14/10,nan,HAPPY HAPPY,A348,K Teetan,nan,10.0,L Ho,45,+25,1156.0,-6,1.10.50,4.0,-,246400.0,+ 1,H,Donna Cheung Hoi Ling & Vivian Kao,Rip Van Winkle,Molly Dear,PPG,118.0,TURF - B Course,1200M,4,9,2,4,8,14,10,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2,1.0,1.0,0.24761904761904763,0.18032786885245902,3.5
20180110.0,2.0,4.0,13.0,6.0,4.0,8/7/11/10/12/3,nan,GRACYDAD,V200,P-C Boudot,nan,6.0,D J Hall,56,-1,1123.0,-16,1.10.01,6.0,-,501600.0,1,B,Hung Kin Lam,Wilander,Storm Tossed,PP,129.0,TURF - B Course,1200M,4,8,7,11,10,12,3,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4666666666666667,7.0,7.0,0.24822064056939228,0.24615384615384617,8.0
20180110.0,2.0,12.0,3.4,5.0,12.0,5/5/2/3/2/2,nan,SHOW MISSION,T436,H T Mo,nan,1.0,Y S Tsui,41,+4,1090.0,-7,1.10.37,5.0,-,677600.0,1,B,Wong Kiam Seng,Showcasing,Olga Palosky,PPG,107.0,TURF - B Course,1200M,4,5,5,2,3,2,2,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5714285714285714,14.0,4.0,0.2689075630252101,0.21568627450980393,10.0
20180110.0,2.0,6.0,16.0,4.0,6.0,2/1/2/8/7/12,nan,SHARPMIND,V348,U Rispoli,nan,11.0,P F Yiu,48,+4,1008.0,-14,1.10.59,4.0,-,1443200.0,2,B,Vincent Chan Wing Sing & Jason Chan Kam Kwan,Swiss Ace,Perfect Silhouette,PPG,121.0,TURF - B Course,1200M,4,2,1,2,8,7,12,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5,11.0,2.0,0.2966101694915254,0.32857142857142857,9.0
20180110.0,2.0,9.0,16.0,3.0,9.0,9/5/5/1/6/11,nan,FUNNY BUDDIES,T300,K C Leung,nan,8.0,P O'Sullivan,44,-1,1053.0,-4,1.09.92,6.0,-,325600.0,1,nan,Lincoln Ling & Fione Yip Sze Pui,Sebring,Will Fly,PP,115.0,TURF - B Course,1200M,4,9,5,5,1,6,11,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,3.0,1.0,0.23497267759562843,0.3105590062111801,2.0
20180110.0,2.0,7.0,11.0,2.0,7.0,1/9/9/5/9/3,nan,NICE FANDANGO,A209,D Whyte,nan,7.0,C Fownes,47,+3,1086.0,+1,1.10.57,4.0,-,2379700.0,* 2,B-/H/TT,Leung Chung Shan,Reward For Effort,Charmed Lady,PPG,120.0,TURF - B Course,1200M,4,1,9,9,5,9,3,nan,H,TT,None,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.0,0.0,0.25925925925925924,0.2857142857142857,1.0
20180110.0,2.0,2.0,2.9,1.0,2.0,3/3/2/1/2/13,nan,EXCEPTIONAL DESIRE,A142,J Moreira,nan,3.0,W Y So,58,+3,1179.0,+14,1.10.34,4.0,-,2176340.0,+ 1,V,Cheung Chin Ming,Darci Brahma,Grace And Eva,PPG,131.0,TURF - B Course,1200M,4,3,3,2,1,2,13,V,None,None,None,nan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,17.0,2.0,0.4896265560165975,0.32038834951456313,11.0
20180113.0,5.0,9.0,26.0,12.0,9.0,4/10/8/11/3/1,nan,SUPER EURO STAR,V313,T Berry,nan,5.0,C W Chang,50,+5,1095.0,+11,1.09.41,5.0,-,849200.0,+ 1,TT,Mr & Mrs Li Yiu Keung and Clement Li,Compton Place,Heliograph,ISG,124.0,TURF - C+3 Course,1200M,4,4,10,8,11,3,1,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.42857142857142855,6.0,3.0,0.24444444444444444,0.16455696202531644,7.0
20180113.0,5.0,11.0,10.0,11.0,11.0,7/9/4/7/4/1,nan,UNIQUE JOYFUL,S241,H T Mo,nan,2.0,A Lee,43,+9,1179.0,-8,1.09.86,7.0,-,800800.0,1,V/XB/TT,Sinita Lau Ho Ching,Handsome Ransom,Catfight,PPG,110.0,TURF - C+3 Course,1200M,4,7,9,4,7,4,1,V,XB,TT,None,nan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.125,3.0,1.0,0.2689075630252101,0.07964601769911504,4.0
20180113.0,5.0,12.0,50.0,10.0,12.0,9/10/7/2/5/9,nan,TORNEY,A063,M L Yeung,nan,11.0,T P Yung,42,+14,1184.0,+10,1.10.26,5.0,-,193600.0,+ 1,B,Torney Syndicate,Thorn Park,Driving Rein,PPG,114.0,TURF - C+3 Course,1200M,4,9,10,7,2,5,9,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,15.0,1.0,0.17037037037037037,0.22395833333333334,5.0
20180113.0,5.0,7.0,28.0,9.0,7.0,7/4/5/5,nan,AMAZING SATCHMO,A363,P-C Boudot,nan,7.0,D E Ferraris,50,-18,1300.0,+15,1.10.11,4.0,-,1725850.0,1,B,Nicola Chu Ming Nga,Kyllachy,Amitola,PPG,124.0,TURF - C+3 Course,1200M,4,7,4,5,5,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,4.0,1.8383748517200476,0.24822064056939228,0.2564102564102564,6.597271648873073
20180113.0,5.0,8.0,77.0,8.0,8.0,9/10/4/9/4/9,nan,MULTIMAX,T129,K C Ng,nan,12.0,A S Cruz,50,+7,1157.0,+3,1.09.11,6.0,-,356400.0,* 1,CP/TT,Perfect Ten Syndicate,Court Command,Fairy Tree,PPG,121.0,TURF - C+3 Course,1200M,4,9,10,4,9,4,9,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.23076923076923078,5.0,3.0,0.056179775280898875,0.2222222222222222,6.0
20180113.0,5.0,2.0,8.9,7.0,2.0,2/12,nan,SUPER EIGHTEEN,A323,K Teetan,nan,1.0,A T Millard,58,+3,1225.0,0,nan,4.0,-,778800.0,+ 1,H,Tony Lau Yiu Tong & Lau Yi Fai,Casamento,Three Times,ISG,132.0,TURF - C+3 Course,1200M,4,2,12,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.24761904761904763,0.17757009345794392,6.597271648873073
20180113.0,5.0,3.0,2.6,6.0,3.0,1/6/3,nan,NICE KICK,B002,S Clipperton,nan,3.0,J Size,57,+11,1117.0,+3,1.09.48,4.0,-,796400.0,1,B,Nameson Syndicate,Anacheeva,Aurora's Hot,PPG,131.0,TURF - C+3 Course,1200M,4,1,6,3,6.5360559234730395,6.447611710323523,6.440471353108529,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.0,0.2356687898089172,0.3772455089820359,8.0
20180113.0,5.0,6.0,19.0,5.0,6.0,4/7,nan,NATURAL FLARE,A340,W M Lai,nan,8.0,K L Man,51,+8,1145.0,-10,1.10.56,3.0,-,72600.0,+ 1,nan,Kenneth Hui Yat Hing & Alexander Hui Yat Chuen,Smart Missile,Porschalaine,PPG,125.0,TURF - C+3 Course,1200M,4,4,7,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.10606060606060606,0.18556701030927836,2.0
20180113.0,5.0,5.0,101.0,4.0,5.0,-,nan,SUNNY POWER,A371,C Y Ho,nan,10.0,K W Lui,52,-5,1170.0,0,nan,4.0,-,787600.0,* 1,B1/H1,Pong Yuen Man,Tavistock,Bantry Bay,PPG,124.0,TURF - C+3 Course,1200M,4,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.12650602409638553,0.3150684931506849,6.597271648873073
20180113.0,5.0,4.0,26.0,3.0,4.0,6/2/8/9,nan,DR PROACTIVE,A345,M F Poon,nan,4.0,D J Hall,53,-3,1084.0,-7,nan,4.0,-,1134320.0,+ 1,nan,Happy Lucky Syndicate,Denman,Batroun,PPG,120.0,TURF - C+3 Course,1200M,4,6,2,8,9,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,6.0,0.0,0.34523809523809523,0.24615384615384617,2.0
20180113.0,5.0,10.0,6.0,2.0,10.0,5/6/9/3/7/7,nan,SUPERIOR BOY,V102,C Schofield,nan,6.0,W Y So,44,+2,1186.0,0,1.10.08,5.0,-,353100.0,+ 1,V/TT,Back Room Boys Syndicate,Magic Albert,Free Spirited,PPG,118.0,TURF - C+3 Course,1200M,4,5,6,9,3,7,7,V,TT,None,None,nan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,13.0,0.0,0.19148936170212766,0.32038834951456313,2.0
20180113.0,5.0,1.0,3.9,1.0,1.0,1,nan,LEAN PERFECTION,B040,Z Purton,nan,9.0,C H Yip,59,-33,1172.0,+25,nan,3.0,-,2116700.0,+ 1,nan,Cheng Wan Wai,Sebring,Suzy Rocks,PPG,133.0,TURF - C+3 Course,1200M,4,1,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,3.0,3.0,0.43781094527363185,0.20476190476190476,6.597271648873073
20180117.0,8.0,10.0,70.0,12.0,10.0,12/6/11/1/4/1,nan,GOOD COMPANION,A052,M Chadwick,nan,9.0,D Cruz,66,+19,1084.0,+4,1.09.98,5.0,-,1964900.0,+ 1,TT,Joseph Chung,Exceed And Excel,Dyna Slam,PPG,121.0,TURF - C Course,1200M,3,12,6,11,1,4,1,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5,19.0,6.0,0.20388349514563106,0.19708029197080293,9.5
20180117.0,8.0,4.0,7.1,11.0,4.0,4/5/3/7/12/9,nan,BLAZE STAMINA,V070,B Prebble,nan,1.0,A S Cruz,72,0,1103.0,+1,1.09.67,5.0,-,275100.0,1,B/TT,Helena Wai Suk Chong & Cheung Kwok Wing,Astronomer Royal,Precarious,PP,127.0,TURF - C Course,1200M,3,4,5,3,7,12,9,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.23076923076923078,3.0,3.0,0.3219178082191781,0.2222222222222222,3.0
20180117.0,8.0,12.0,59.0,10.0,12.0,10/11/10/7/9/2,nan,HAPPY BAO BEI,S172,K C Ng,nan,6.0,Y S Tsui,62,+8,1170.0,-5,1.09.56,8.0,-,789800.0,* 2,B-/TT,Chan Chi Sun,Testa Rossa,Lindalay,PP,114.0,TURF - C Course,1200M,3,10,11,10,7,9,2,nan,TT,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.25,7.0,4.0,0.056179775280898875,0.21568627450980393,4.0
20180117.0,8.0,7.0,4.2,9.0,7.0,1/1/5/6/3/11,nan,CHEERFULJET,A188,N Callan,nan,2.0,C Fownes,67,-11,1124.0,+3,1.09.54,4.0,-,3205000.0,1,H/XB,Delightful Syndicate,Darci Brahma,Bright Abyss,PPG,122.0,TURF - C Course,1200M,3,1,1,5,6,3,11,H,XB,None,None,nan,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5,17.0,3.0,0.23076923076923078,0.2857142857142857,9.5
20180117.0,8.0,11.0,42.0,8.0,11.0,13/8/12/4/11/9,nan,HAPPY SURVEYS,T248,M L Yeung,nan,12.0,D E Ferraris,65,+11,1236.0,+5,1.10.03,6.0,-,78600.0,* 2,B/TT,Mak Kang Hoi & Rosanna Mak,Myboycharlie,Montelimar,PPG,118.0,TURF - C Course,1200M,3,13,8,12,4,11,9,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1111111111111111,5.0,1.0,0.17037037037037037,0.2564102564102564,1.0
20180117.0,8.0,9.0,9.5,7.0,9.0,3/4/3/5/7/4,nan,STAR OF JOY,A171,K Teetan,nan,4.0,K L Man,67,+2,1079.0,+7,1.09.74,4.0,-,943200.0,+ 1,B/H,Lo Chuen Hang,Snitzel,At Ease,PP,122.0,TURF - C Course,1200M,3,3,4,3,5,7,4,B,H,None,None,nan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.42857142857142855,8.0,3.0,0.24761904761904763,0.18556701030927836,6.5
20180117.0,8.0,2.0,17.0,6.0,2.0,11/3/1/1/8/6,nan,WHO ELSE BUT YOU,T341,T Berry,nan,5.0,F C Lor,77,+3,1106.0,+14,1.09.98,6.0,-,1644050.0,1,H,Vicky Tang,Commands,Laurinel Princess,ISG,132.0,TURF - C Course,1200M,3,11,3,1,1,8,6,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5555555555555556,14.0,5.0,0.24444444444444444,0.3902439024390244,11.0
20180117.0,8.0,6.0,11.0,5.0,6.0,2/10/1/1/1/13,nan,PRINCE HARMONY,V012,D Whyte,nan,10.0,W Y So,72,+12,1162.0,+9,1.09.16,5.0,-,1565450.0,2,nan,Mr & Mrs David Lee Fook Sang and Calvin Lee Ka Wo,Strategic,Bedizened,PPG,127.0,TURF - C Course,1200M,3,2,10,1,1,1,13,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.42857142857142855,3.0,3.0,0.25925925925925924,0.32038834951456313,6.5
20180117.0,8.0,5.0,4.4,4.0,5.0,6/2/3/5/1/2,nan,CHARITY GLORY,T302,Z Purton,nan,7.0,C S Shum,72,-6,1193.0,+1,1.09.74,6.0,-,2783750.0,+ 1,CP/TT,Ng Sun Wah & Chan Wo Ping,Written Tycoon,Talkin' About,PP,127.0,TURF - C Course,1200M,3,6,2,3,5,1,2,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.47058823529411764,29.0,8.0,0.43781094527363185,0.28160919540229884,8.0
20180117.0,8.0,1.0,11.0,3.0,1.0,4/6/11/2/9/4,nan,EXTREMELY FUN,T024,H T Mo,nan,8.0,L Ho,78,+6,1215.0,+6,1.09.53,6.0,-,501075.0,* 2,nan,Ngan Pui Ying & Ngan Ng Yu Ying,Duporth,Cassata,PPG,126.0,TURF - C Course,1200M,3,4,6,11,2,9,4,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2222222222222222,13.0,2.0,0.2689075630252101,0.18032786885245902,2.0
20180117.0,8.0,8.0,12.0,2.0,8.0,2/10/4/2/1/2,nan,SMART BOY,V076,C Schofield,nan,11.0,T P Yung,67,0,1194.0,+18,1.09.96,5.0,-,2476800.0,1,CP,Ng Kam Ming,Lonhro,Rose Ransom,PP,122.0,TURF - C Course,1200M,3,2,10,4,2,1,2,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,7.0,4.0,0.19148936170212766,0.22395833333333334,12.0
20180117.0,8.0,3.0,7.2,1.0,3.0,9/8/10/10/5/5,nan,FLYING TOURBILLON,T051,U Rispoli,nan,3.0,P F Yiu,75,-9,1123.0,+10,1.09.74,7.0,-,844350.0,+ 1,B/XB,Shum Mak Ling Hsu Wei Hsuan Arthur Chiu Wing Hong & Gary Cheung Hang Ngai,Nayef,Strut,PP,130.0,TURF - C Course,1200M,3,9,8,10,10,5,5,B,XB,None,None,nan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,4.0,4.0,0.2966101694915254,0.32857142857142857,5.0
20180117.0,6.0,9.0,152.0,11.0,9.0,9/9/14,nan,DASHING GAINER,A412,C Y Ho,nan,7.0,Y S Tsui,68,+9,1134.0,-1,nan,5.0,-,347600.0,* 1,H,Joseph Choi Yip Leung & Choi Fong Hon Mei,Exceed And Excel,Lune Rouge,PP,120.0,TURF - C Course,1200M,3,9,9,14,6.5360559234730395,6.447611710323523,6.440471353108529,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,19.0,0.0,0.12650602409638553,0.21568627450980393,1.5
20180117.0,6.0,5.0,6.1,10.0,5.0,1/8/5/13/6/12,nan,ARM RUNDA,V248,O Doleuze,nan,1.0,J Size,73,+5,1199.0,-3,1.09.66,5.0,-,792550.0,1,B/TT,James Lee Sheng Kuang,Fastnet Rock,Ardere,PPG,127.0,TURF - C Course,1200M,3,1,8,5,13,6,12,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.35294117647058826,23.0,6.0,0.2978723404255319,0.3772455089820359,4.0
20180117.0,6.0,4.0,42.0,9.0,4.0,10/7/2/2/10/7,nan,HARBOUR ALERT,T254,S Clipperton,nan,9.0,P O'Sullivan,75,+8,1306.0,-3,1.10.42,6.0,-,576400.0,1,CP,Tony Chan Chi Ming,Alert,Miss Love,PP,129.0,TURF - C Course,1200M,3,10,7,2,2,10,7,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,2.0,2.0,0.2356687898089172,0.3105590062111801,8.0
20180117.0,6.0,7.0,8.9,8.0,7.0,-,nan,CHAMPION PRIDE,B049,M L Yeung,nan,2.0,F C Lor,72,0,1252.0,0,nan,4.0,-,150650.0,* 2,nan,Chapman Poon York Hung,Invincible Spirit,Loch Jipp,PP,124.0,TURF - C Course,1200M,3,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,6.0,1.8383748517200476,0.17037037037037037,0.3902439024390244,6.597271648873073
20180117.0,6.0,11.0,3.7,7.0,11.0,3/2/4/7/11/10,nan,ROYAL MOJITO,A261,B Prebble,1,3.0,C H Yip,65,+12,1116.0,+4,1.10.44,4.0,-,1345700.0,1,CP/TT,Steven Tam Kam Beiu & Wong Ka Wai,Darci Brahma,Lava Lady,PP,119.0,TURF - C Course,1200M,3,3,2,4,7,11,10,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,17.0,0.0,0.3219178082191781,0.20476190476190476,1.5
20180117.0,6.0,12.0,8.7,6.0,12.0,2/1/6/2/2/2,nan,PHANTOM FALCON,A128,H T Mo,nan,10.0,L Ho,64,+3,999.0,+3,1.09.73,4.0,-,1484850.0,1,CP1,Clement Ma Kang Ching Josiah Ma Pok Man & David Ma Yeuk Lai,Swiss Ace,River Nymph,PPG,111.0,TURF - C Course,1200M,3,2,1,6,2,2,2,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,11.0,6.0,0.2689075630252101,0.18032786885245902,10.0
20180117.0,6.0,10.0,29.0,5.0,10.0,3/9/4/9/9/4,nan,DIAMOND MASTER,S397,W M Lai,nan,8.0,P F Yiu,68,+7,1191.0,+27,1.09.94,6.0,-,406500.0,+ 2,B/XB,HK Diamond Bourse Racing Syndicate,Not A Single Doubt,Sandy Desert,PPG,122.0,TURF - C Course,1200M,3,3,9,4,9,9,4,B,XB,None,None,nan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4,16.0,2.0,0.10606060606060606,0.32857142857142857,5.0
20180117.0,6.0,8.0,4.6,4.0,8.0,8/3/4/2/4/1,nan,POWERMAX,A009,N Callan,nan,4.0,R Gibson,71,+3,1160.0,+15,1.09.69,5.0,-,596050.0,1,V-/B2,Men Din Go Syndicate,Magnus,Gypsy Marauder,PPG,125.0,TURF - C Course,1200M,3,8,3,4,2,4,1,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.7777777777777778,12.0,7.0,0.23076923076923078,0.2719298245614035,9.0
20180117.0,6.0,1.0,8.9,3.0,1.0,1/5/8/10/2/7,nan,FAIRY TWINS,V222,P-C Boudot,nan,5.0,W Y So,77,+4,1192.0,+3,1.10.16,5.0,-,943200.0,1,TT,Lawrence Ma Ting Hung,Oamaru Force,Desert Gardens,PPG,131.0,TURF - C Course,1200M,3,1,5,8,10,2,7,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.5,2.0,2.0,0.24822064056939228,0.32038834951456313,7.0
20180117.0,6.0,2.0,12.0,2.0,2.0,9/7/2/8/6/1,nan,BREEDERS' STAR,V197,K Teetan,nan,6.0,D E Ferraris,76,-6,1170.0,-11,1.09.69,5.0,-,1526150.0,+ 1,H,Hong Kong Breeders Club Syndicate,Jet Spur,Like The Wind,PP,130.0,TURF - C Course,1200M,3,9,7,2,8,6,1,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.42857142857142855,7.0,6.0,0.24761904761904763,0.2564102564102564,6.0
20180117.0,6.0,6.0,12.0,1.0,6.0,11/4/11/4/1/4,nan,JADE THEATRE,A040,Z Purton,nan,11.0,K L Man,73,-9,1092.0,-10,1.09.42,4.0,-,1123325.0,+ 2,B,Charles Tung Chung Ho Ronald Tung Pit Shing & Tung Pit Ching,Pluck,Miguelita,PP,127.0,TURF - C Course,1200M,3,11,4,11,4,1,4,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,1.0,1.0,0.43781094527363185,0.18556701030927836,3.0
20180117.0,3.0,6.0,66.0,12.0,6.0,-,nan,KING'S FAIRY,B176,B Prebble,nan,5.0,W Y So,52,+10,1161.0,0,nan,3.0,-,0.0,+ 1,H1/XB1/TT1,Wong Siu Wah,Moshe,Curtail,PPG,125.0,TURF - C Course,1200M,4,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.3219178082191781,0.32038834951456313,6.597271648873073
20180117.0,3.0,11.0,117.0,11.0,11.0,12/3/9/1/7/10,nan,OUR HONOUR,S324,K C Ng,nan,12.0,L Ho,43,+18,1127.0,+7,1.10.19,7.0,-,477400.0,* 1,nan,IJDH Syndicate,Purrealist,Gemstone Peak,PPG,113.0,TURF - C Course,1200M,4,12,3,9,1,7,10,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.25,2.0,2.0,0.056179775280898875,0.18032786885245902,5.5
20180117.0,3.0,10.0,20.0,10.0,10.0,12/4/11/9/5/4,nan,BALAY BALAY,V247,M L Yeung,nan,7.0,P F Yiu,43,-3,1142.0,-21,1.10.21,6.0,-,52800.0,* 1,B-/E1/TT,Syed Pervez Hussain,Showcasing,Armanda,PP,114.0,TURF - C Course,1200M,4,12,4,11,9,5,4,nan,nan,TT,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,14.0,1.0,0.17037037037037037,0.32857142857142857,7.0
20180117.0,3.0,1.0,91.0,9.0,1.0,11/8/5/1/5/2,nan,STAR SUPERIOR,V255,O Doleuze,nan,10.0,C W Chang,60,+20,1088.0,+9,1.11.05,5.0,-,609050.0,+ 1,TT,Li Si Rong,Reward For Effort,Sister Livia,PP,133.0,TURF - C Course,1200M,4,11,8,5,1,5,2,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.0,0.0,0.2978723404255319,0.16455696202531644,2.0
